booking_id,venue_name,purpose,student_count,faculty_id,department,start_time,end_time,date,status,utilization_rate,satisfaction_score,is_peak_hour
BKG101188,WW 226,Training,83,FAC5098,AIDS,10:00,13:00,2026-07-01,Approved,0.83,5,1
BKG101189,SF B02,Placement,74,FAC5009,CIVIL,12:00,14:00,2026-06-27,Approved,0.92,4,0
BKG101190,EW 209,Workshop,47,FAC5042,IT,10:00,11:00,2026-04-28,Approved,0.78,4,1
BKG101191,WW 225,Class,88,FAC5050,CSE,14:00,15:00,2026-06-13,Approved,0.88,4,0
BKG101192,EIE SEMINAR HALL,Seminar,160,FAC5100,TEXTILE,15:00,16:00,2026-06-16,Approved,1.0,5,0
BKG101193,ME202,Conference,82,FAC5035,CIVIL,15:00,16:00,2026-05-31,Approved,0.91,5,0
BKG101194,EEE CC LAB,Lab,111,FAC5100,CIVIL,14:00,16:00,2026-06-10,Approved,0.85,3,0
BKG101195,EW 208,Class,43,FAC5112,EEE,10:00,12:00,2026-06-17,Approved,0.72,5,1
BKG101196,Agri Lab,Meeting,40,FAC5033,AIML,09:00,11:00,2026-05-30,Approved,0.89,5,1
BKG101197,Computer Lab  (19) - Harita Lab,Lab,22,FAC5064,MECH,10:00,13:00,2026-05-21,Approved,0.56,5,1
BKG101198,WW 220,Training,35,FAC5078,MECH,15:00,18:00,2026-05-06,Approved,0.88,3,0
BKG101199,PLC Gurugulam,Class,50,FAC5047,CSE,11:00,12:00,2026-05-20,Approved,0.71,5,1
BKG101200,EIE smart class,Placement,41,FAC5054,TEXTILE,15:00,18:00,2026-05-27,Approved,0.82,5,0
BKG101201,IECC SEMINAR HALL,Training,140,FAC5097,TEXTILE,09:00,11:00,2026-05-31,Approved,0.88,5,1
BKG101202,ME101,Lab,84,FAC5038,CIVIL,10:00,12:00,2026-05-23,Approved,0.93,4,1
BKG101203,EW 104,Conference,40,FAC5085,MECH,14:00,16:00,2026-06-01,Approved,0.67,5,0
BKG101204,SF 001,Seminar,76,FAC5085,ECE,14:00,17:00,2026-06-29,Approved,0.95,5,0
BKG101205,WW 006,Training,59,FAC5002,IT,12:00,13:00,2026-05-29,Approved,0.98,3,0
BKG101206,DSP Lab,Class,15,FAC5052,AIML,09:00,11:00,2026-06-02,Approved,0.43,4,1
BKG101207,EW 103,Lab,40,FAC5124,ECE,12:00,14:00,2026-06-14,Approved,0.67,4,0
BKG101208,Mech Smart class,Class,19,FAC5016,AIDS,14:00,15:00,2026-05-14,Approved,0.59,5,0
BKG101209,EW 108,Workshop,44,FAC5096,IT,09:00,12:00,2026-05-30,Approved,0.73,5,1
BKG101210,AERO SEMINAR HALL,Meeting,68,FAC5030,AIML,14:00,17:00,2026-07-01,Approved,0.94,5,0
BKG101211,Computer Lab (20),Lab,45,FAC5132,AIML,15:00,16:00,2026-06-06,Approved,0.76,4,0
BKG101212,EIE smart class,Seminar,42,FAC5024,TEXTILE,14:00,16:00,2026-05-05,Approved,0.84,3,0
BKG101213,WW 205,Class,34,FAC5046,IT,10:00,12:00,2026-06-23,Approved,0.85,4,1
BKG101214,SF 103,Conference,61,FAC5065,CSE,12:00,14:00,2026-06-28,Approved,0.76,3,0
BKG101215,SF 102,Training,80,FAC5051,EEE,15:00,16:00,2026-07-16,Approved,1.0,3,0
BKG101216,EW 116,Class,57,FAC5081,AIML,14:00,16:00,2026-06-09,Approved,0.95,4,0
BKG101217,WW 212,Placement,81,FAC5111,CIVIL,10:00,13:00,2026-06-20,Approved,0.81,5,1
BKG101218,Internet Center,Lab,89,FAC5010,AIDS,11:00,14:00,2026-04-30,Approved,0.89,3,1
BKG101219,Smart AGRI,Placement,35,FAC5005,IT,10:00,11:00,2026-05-04,Approved,0.88,5,1
BKG101220,SF 102,Training,67,FAC5093,AIDS,11:00,14:00,2026-04-30,Approved,0.84,5,1
BKG101221,EW 108,Seminar,52,FAC5023,EEE,10:00,13:00,2026-07-12,Approved,0.87,4,1
BKG101222,ME303,Training,84,FAC5088,TEXTILE,14:00,15:00,2026-06-27,Approved,0.93,5,0
BKG101223,ME205,Conference,88,FAC5035,CSE,15:00,17:00,2026-06-09,Approved,0.98,3,0
BKG101224,EEE CC LAB,Lab,113,FAC5010,EEE,12:00,14:00,2026-05-25,Approved,0.87,5,0
BKG101225,SF B02,Conference,61,FAC5046,ECE,12:00,14:00,2026-05-14,Approved,0.76,3,0
BKG101226,Mech library,Class,26,FAC5002,EEE,12:00,15:00,2026-04-30,Approved,0.65,3,0
BKG101227,WW 216,Class,39,FAC5001,AIML,12:00,15:00,2026-07-09,Approved,0.98,5,0
BKG101228,WW 002,Seminar,25,FAC5090,AIDS,14:00,16:00,2026-05-24,Approved,0.62,3,0
BKG101229,SF B01,Meeting,74,FAC5127,MECH,15:00,18:00,2026-05-19,Approved,0.92,5,0
BKG101230,EW 202,Conference,51,FAC5092,IT,09:00,11:00,2026-05-24,Approved,0.85,5,1
BKG101231,WW 223,Class,89,FAC5080,TEXTILE,12:00,13:00,2026-06-11,Approved,0.89,3,0
BKG101232,HACKATHON LAB,Meeting,69,FAC5040,AIDS,12:00,15:00,2026-05-19,Approved,0.92,3,0
BKG101233,WW 108,Class,41,FAC5054,ECE,09:00,11:00,2026-06-04,Approved,0.82,4,1
BKG101234,EW 118,Conference,50,FAC5031,TEXTILE,15:00,18:00,2026-06-01,Approved,0.83,3,0
BKG101235,Computer Lab (23),Seminar,46,FAC5066,CSE,12:00,13:00,2026-07-01,Approved,0.78,3,0
BKG101236,EIE CC Lab,Workshop,50,FAC5132,MECH,12:00,15:00,2026-07-09,Approved,0.85,4,0
BKG101237,SF 203,Training,71,FAC5083,CSE,10:00,11:00,2026-07-07,Approved,0.89,3,1
BKG101238,Computer Lab  (19) - Harita Lab,Lab,25,FAC5105,EEE,14:00,16:00,2026-06-23,Approved,0.64,5,0
BKG101239,Full Stack lab,Class,68,FAC5028,ECE,11:00,12:00,2026-05-10,Approved,0.8,4,1
BKG101240,WW 012,Placement,49,FAC5131,CIVIL,14:00,15:00,2026-05-05,Approved,0.82,5,0
BKG101241,Data Science Lab,Meeting,81,FAC5046,EEE,11:00,13:00,2026-05-24,Approved,0.9,3,1
BKG101242,ME305,Class,71,FAC5118,EEE,12:00,13:00,2026-05-30,Approved,0.79,3,0
BKG101243,EW 201,Workshop,52,FAC5055,AIML,11:00,13:00,2026-07-19,Approved,0.87,4,1
BKG101244,EW 210,Conference,20,FAC5013,MECH,09:00,12:00,2026-07-20,Approved,0.5,5,1
BKG101245,EW 211,Class,38,FAC5030,ECE,11:00,13:00,2026-05-16,Approved,0.95,5,1
BKG101246,ELCC smart class,Conference,38,FAC5022,AIDS,12:00,13:00,2026-05-21,Approved,0.95,5,0
BKG101247,EW 206,Class,88,FAC5022,TEXTILE,11:00,12:00,2026-07-16,Approved,0.88,4,1
BKG101248,EW 209,Class,54,FAC5016,IT,15:00,18:00,2026-07-18,Approved,0.9,5,0
BKG101249,WW 225,Training,94,FAC5076,MECH,14:00,15:00,2026-06-13,Approved,0.94,3,0
BKG101250,EW 206,Seminar,100,FAC5106,CSE,14:00,16:00,2026-06-28,Approved,1.0,5,0
BKG101251,COMPUTER LAB - 9,Class,53,FAC5023,TEXTILE,11:00,14:00,2026-06-15,Approved,0.9,4,1
BKG101252,EEE smart class,Workshop,51,FAC5096,MECH,11:00,14:00,2026-07-20,Approved,0.73,4,1
BKG101253,EEE SEMINAR HALL,Conference,148,FAC5129,TEXTILE,09:00,11:00,2026-07-10,Approved,0.92,4,1
BKG101254,EEE SEMINAR HALL,Class,147,FAC5034,TEXTILE,09:00,11:00,2026-07-02,Approved,0.92,4,1
BKG101255,ME101,Placement,88,FAC5003,AIDS,10:00,11:00,2026-04-30,Approved,0.98,4,1
BKG101256,ME202,Workshop,86,FAC5049,MECH,09:00,10:00,2026-04-28,Approved,0.96,5,1
BKG101257,WW 226,Class,89,FAC5117,CIVIL,14:00,17:00,2026-05-05,Approved,0.89,3,0
BKG101258,WW 224,Training,80,FAC5112,TEXTILE,14:00,15:00,2026-06-05,Approved,0.8,3,0
BKG101259,WW 211,Conference,47,FAC5054,CSE,12:00,14:00,2026-07-11,Approved,0.78,4,0
BKG101260,Network Lab,Seminar,38,FAC5041,AIDS,10:00,13:00,2026-07-12,Approved,0.72,5,1
BKG101261,EW 218,Seminar,100,FAC5111,CSE,15:00,16:00,2026-05-26,Approved,1.0,4,0
BKG101262,EW 203,Class,51,FAC5082,TEXTILE,15:00,16:00,2026-06-01,Approved,0.85,4,0
BKG101263,EIE SEMINAR HALL,Placement,140,FAC5098,CIVIL,11:00,13:00,2026-07-06,Approved,0.88,3,1
BKG101264,EIE SEMINAR HALL,Workshop,140,FAC5067,CIVIL,12:00,14:00,2026-05-08,Approved,0.88,5,0
BKG101265,EW 116,Placement,54,FAC5065,AIML,09:00,10:00,2026-07-09,Approved,0.9,3,1
BKG101266,ECE SEMINAR HALL,Seminar,161,FAC5031,ECE,12:00,13:00,2026-07-10,Approved,0.89,5,0
BKG101267,Cyber security Lab,Placement,47,FAC5026,CSE,09:00,10:00,2026-06-12,Approved,0.78,3,1
BKG101268,ELCC smart class,Workshop,21,FAC5045,AIML,15:00,16:00,2026-05-18,Approved,0.52,4,0
BKG101269,WW 213,Workshop,54,FAC5091,EEE,11:00,13:00,2026-05-07,Approved,0.9,4,1
BKG101270,TEXTILE SEMINAR HALL,Placement,163,FAC5077,EEE,12:00,15:00,2026-06-18,Approved,0.91,4,0
BKG101271,EW 213,Meeting,55,FAC5065,AIML,14:00,16:00,2026-05-14,Approved,0.92,5,0
BKG101272,WW 108,Class,39,FAC5094,EEE,12:00,13:00,2026-04-28,Approved,0.78,3,0
BKG101273,Computer Lab (23),Meeting,51,FAC5128,EEE,14:00,15:00,2026-05-29,Approved,0.86,5,0
BKG101274,SF 102,Training,71,FAC5065,ECE,10:00,13:00,2026-05-28,Approved,0.89,5,1
BKG101275,ME305,Class,70,FAC5102,EEE,09:00,11:00,2026-07-21,Approved,0.78,4,1
BKG101276,Mechatronics - Computer Center 49,Class,26,FAC5032,CSE,10:00,13:00,2026-05-05,Approved,0.87,5,1
BKG101277,EIE CC Lab,Lab,47,FAC5041,CSE,14:00,17:00,2026-06-28,Approved,0.8,4,0
BKG101278,EW 205,Class,36,FAC5133,MECH,12:00,15:00,2026-05-03,Approved,0.9,5,0
BKG101279,Mechatronics - Sensor and Instrumentation Laboratory,Meeting,27,FAC5134,CIVIL,09:00,10:00,2026-05-02,Approved,0.75,4,1
BKG101280,ME304,Placement,82,FAC5061,EEE,11:00,13:00,2026-07-04,Approved,0.91,3,1
BKG101281,EW 207,Training,54,FAC5032,CSE,15:00,16:00,2026-07-12,Approved,0.9,5,0
BKG101282,Mech Smart class,Placement,18,FAC5083,ECE,15:00,16:00,2026-07-18,Approved,0.56,3,0
BKG101283,Computer Lab (26),Conference,63,FAC5091,CSE,12:00,14:00,2026-07-18,Approved,0.91,5,0
BKG101284,Mech Smart class,Placement,28,FAC5134,TEXTILE,11:00,14:00,2026-05-15,Approved,0.88,5,1
BKG101285,Mechatronics - Computer Center 49,Conference,20,FAC5055,EEE,14:00,16:00,2026-05-26,Approved,0.67,3,0
BKG101286,Artificial Intelligence Lab(COMPUTER LAB 2),Training,69,FAC5065,CIVIL,15:00,18:00,2026-07-22,Approved,0.97,5,0
BKG101287,EW 205,Class,24,FAC5035,EEE,12:00,14:00,2026-06-19,Approved,0.6,5,0
BKG101288,EW 207,Seminar,42,FAC5127,EEE,11:00,13:00,2026-05-14,Approved,0.7,5,1
BKG101289,TEXTILE SEMINAR HALL,Meeting,173,FAC5028,AIDS,11:00,12:00,2026-06-18,Approved,0.96,3,1
BKG101290,Microwave Lab,Meeting,28,FAC5075,TEXTILE,12:00,13:00,2026-06-05,Approved,0.58,5,0
BKG101291,Computer lab - (18),Class,85,FAC5063,ECE,14:00,17:00,2026-07-17,Approved,0.96,4,0
BKG101292,Class Room 2,Workshop,43,FAC5083,AIML,12:00,14:00,2026-06-26,Approved,0.72,4,0
BKG101293,Network Lab,Meeting,39,FAC5001,ECE,12:00,13:00,2026-06-01,Approved,0.74,3,0
BKG101294,WW 006,Seminar,57,FAC5047,MECH,09:00,11:00,2026-05-21,Approved,0.95,5,1
BKG101295,PCB Design Lab,Workshop,28,FAC5102,EEE,15:00,16:00,2026-06-12,Approved,0.7,5,0
BKG101296,PSKILL Lab 2,Training,48,FAC5065,MECH,09:00,11:00,2026-04-29,Approved,0.73,4,1
BKG101297,Database management system(computer lab 5),Class,40,FAC5007,AIML,14:00,17:00,2026-05-27,Approved,0.68,4,0
BKG101298,COMPUTER LAB - 11,Lab,50,FAC5067,TEXTILE,09:00,12:00,2026-07-13,Approved,0.85,4,1
BKG101299,Computer lab - (18),Seminar,86,FAC5093,AIML,10:00,12:00,2026-06-19,Approved,0.97,3,1
BKG101300,Computer Lab  (24) - CAD Lab,Meeting,68,FAC5065,IT,14:00,17:00,2026-06-11,Approved,0.86,3,0
BKG101301,WW 224,Class,94,FAC5050,IT,10:00,12:00,2026-05-24,Approved,0.94,4,1
BKG101302,SF 002,Placement,68,FAC5013,CSE,11:00,14:00,2026-06-24,Approved,0.85,5,1
BKG101303,WW 215,Seminar,46,FAC5080,CIVIL,10:00,12:00,2026-07-20,Approved,0.77,3,1
BKG101304,COMPUTER LAB - 10,Workshop,41,FAC5129,IT,15:00,16:00,2026-05-07,Approved,0.69,4,0
BKG101305,Artificial Intelligence Lab(COMPUTER LAB 2),Lab,70,FAC5064,TEXTILE,14:00,15:00,2026-06-05,Approved,0.99,4,0
BKG101306,SF 103,Placement,63,FAC5050,CSE,09:00,12:00,2026-06-08,Approved,0.79,5,1
BKG101307,ME306,Training,88,FAC5125,AIML,14:00,15:00,2026-06-23,Approved,0.98,4,0
BKG101308,EW 111,Lab,43,FAC5128,ECE,15:00,18:00,2026-06-18,Approved,0.72,3,0
BKG101309,EW 215,Seminar,57,FAC5017,TEXTILE,12:00,15:00,2026-05-23,Approved,0.95,3,0
BKG101310,SF 002,Class,64,FAC5064,IT,11:00,12:00,2026-06-21,Approved,0.8,5,1
BKG101311,AERO SEMINAR HALL,Seminar,57,FAC5019,ECE,09:00,10:00,2026-06-06,Approved,0.79,4,1
BKG101312,Data Mining Lab(COMPUTER LAB 3),Lab,55,FAC5102,AIML,14:00,16:00,2026-04-29,Approved,0.93,5,0
BKG101313,WW 007,Seminar,40,FAC5081,MECH,15:00,18:00,2026-05-31,Approved,0.67,4,0
BKG101314,ME206,Conference,76,FAC5050,EEE,11:00,14:00,2026-06-29,Approved,0.84,4,1
BKG101315,BIOTECH SEMINAR HALL,Workshop,103,FAC5024,AIDS,14:00,17:00,2026-04-30,Approved,0.86,5,0
BKG101316,WW 227,Conference,94,FAC5030,IT,14:00,17:00,2026-06-13,Approved,0.94,5,0
BKG101317,ME103,Training,26,FAC5069,MECH,12:00,14:00,2026-05-13,Approved,0.65,5,0
BKG101318,COMPUTER LAB - 11,Lab,46,FAC5126,AIDS,15:00,18:00,2026-07-05,Approved,0.78,5,0
BKG101319,SF 201,Class,77,FAC5033,EEE,14:00,16:00,2026-07-20,Approved,0.96,3,0
BKG101320,EW 211,Conference,26,FAC5047,TEXTILE,11:00,14:00,2026-05-06,Approved,0.65,3,1
BKG101321,SF B03,Meeting,67,FAC5089,MECH,11:00,14:00,2026-07-07,Approved,0.84,3,1
BKG101322,TEXTILE SEMINAR HALL,Seminar,161,FAC5053,IT,11:00,13:00,2026-06-15,Approved,0.89,5,1
BKG101323,EW 113,Training,51,FAC5024,EEE,11:00,12:00,2026-05-13,Approved,0.85,4,1
BKG101324,ME204,Workshop,71,FAC5030,CIVIL,14:00,15:00,2026-06-27,Approved,0.79,5,0
BKG101325,TEXTILE SEMINAR HALL,Conference,164,FAC5088,CIVIL,12:00,15:00,2026-05-31,Approved,0.91,3,0
BKG101326,ME202,Workshop,82,FAC5060,CIVIL,10:00,11:00,2026-05-17,Approved,0.91,3,1
BKG101327,EW 114,Seminar,45,FAC5065,MECH,14:00,15:00,2026-06-19,Approved,0.75,5,0
BKG101328,EW 113,Seminar,56,FAC5056,EEE,15:00,18:00,2026-06-19,Approved,0.93,4,0
BKG101329,SF B01,Class,71,FAC5061,AIML,14:00,16:00,2026-05-30,Approved,0.89,4,0
BKG101330,Data Mining Lab(COMPUTER LAB 3),Training,52,FAC5110,IT,14:00,16:00,2026-05-14,Approved,0.88,3,0
BKG101331,Computer Lab  (19) - Harita Lab,Placement,26,FAC5094,CSE,12:00,13:00,2026-07-17,Approved,0.67,5,0
BKG101332,WW 011,Seminar,49,FAC5130,CIVIL,15:00,18:00,2026-07-21,Approved,0.82,4,0
BKG101333,WW 217,Conference,38,FAC5114,AIML,12:00,15:00,2026-06-28,Approved,0.95,4,0
BKG101334,Artificial Intelligence Lab(COMPUTER LAB 2),Placement,64,FAC5033,CSE,10:00,12:00,2026-06-02,Approved,0.9,4,1
BKG101335,EW 214,Training,46,FAC5123,TEXTILE,11:00,13:00,2026-07-19,Approved,0.77,3,1
BKG101336,WW 114,Placement,48,FAC5070,CIVIL,15:00,17:00,2026-07-13,Approved,0.8,3,0
BKG101337,WW 226,Placement,93,FAC5003,EEE,10:00,11:00,2026-06-10,Approved,0.93,3,1
BKG101338,ME206,Lab,71,FAC5013,EEE,10:00,11:00,2026-07-13,Approved,0.79,4,1
BKG101339,ME304,Workshop,76,FAC5076,ECE,12:00,13:00,2026-06-09,Approved,0.84,3,0
BKG101340,Internet Center,Placement,86,FAC5028,AIML,14:00,17:00,2026-05-01,Approved,0.86,4,0
BKG101341,EW 113,Class,52,FAC5010,CIVIL,09:00,12:00,2026-05-20,Approved,0.87,3,1
BKG101342,Internet Center,Lab,95,FAC5133,ECE,10:00,11:00,2026-05-24,Approved,0.95,3,1
BKG101343,ME202,Workshop,71,FAC5067,CIVIL,15:00,18:00,2026-05-27,Approved,0.79,3,0
BKG101344,Computer Lab (23),Workshop,50,FAC5101,ECE,14:00,16:00,2026-07-02,Approved,0.85,5,0
BKG101345,ME303,Workshop,70,FAC5120,CIVIL,15:00,16:00,2026-06-08,Approved,0.78,4,0
BKG101346,SF 102,Conference,79,FAC5135,ECE,14:00,15:00,2026-07-10,Approved,0.99,3,0
BKG101347,EW 206,Placement,94,FAC5119,MECH,10:00,12:00,2026-06-15,Approved,0.94,5,1
BKG101348,EW 214,Conference,47,FAC5002,AIML,12:00,15:00,2026-04-29,Approved,0.78,3,0
BKG101349,EEE CC LAB,Class,115,FAC5106,CSE,10:00,13:00,2026-05-28,Approved,0.88,3,1
BKG101350,Physics Lab 1,Workshop,139,FAC5112,CIVIL,15:00,16:00,2026-05-31,Approved,0.93,4,0
BKG101351,EW 202,Lab,47,FAC5046,EEE,14:00,17:00,2026-07-18,Approved,0.78,3,0
BKG101352,Computer Lab  (24) - CAD Lab,Workshop,71,FAC5032,EEE,09:00,12:00,2026-06-30,Approved,0.9,3,1
BKG101353,EW 203,Lab,42,FAC5075,AIML,12:00,13:00,2026-06-16,Approved,0.7,4,0
BKG101354,Mechatronics - Sensor and Instrumentation Laboratory,Seminar,28,FAC5059,AIML,10:00,13:00,2026-05-08,Approved,0.78,5,1
BKG101355,WW 219,Seminar,57,FAC5039,CSE,09:00,10:00,2026-07-10,Approved,0.95,4,1
BKG101356,Database management system(computer lab 5),Meeting,48,FAC5066,CIVIL,12:00,13:00,2026-07-07,Approved,0.81,3,0
BKG101357,WW 219,Workshop,50,FAC5109,AIDS,15:00,17:00,2026-05-31,Approved,0.83,4,0
BKG101358,Agri Lab,Placement,44,FAC5118,ECE,12:00,15:00,2026-07-03,Approved,0.98,3,0
BKG101359,WW 008,Seminar,57,FAC5045,TEXTILE,10:00,12:00,2026-05-29,Approved,0.95,4,1
BKG101360,Godrej lab,Training,36,FAC5042,AIML,11:00,12:00,2026-06-17,Approved,0.64,5,1
BKG101361,Cloud Computing(COMPUTER LAB 4),Seminar,46,FAC5099,AIDS,15:00,17:00,2026-06-15,Approved,0.78,5,0
BKG101362,Computer Lab  (19) - Harita Lab,Seminar,20,FAC5107,CIVIL,09:00,10:00,2026-06-29,Approved,0.51,4,1
BKG101363,EIE CC Lab,Conference,58,FAC5068,IT,12:00,13:00,2026-06-15,Approved,0.98,5,0
BKG101364,MH305,Meeting,37,FAC5070,ECE,09:00,12:00,2026-05-12,Approved,0.74,3,1
BKG101365,COMPUTER LAB - 11,Placement,45,FAC5057,CSE,11:00,13:00,2026-04-29,Approved,0.76,4,1
BKG101366,WW 220,Workshop,33,FAC5119,CIVIL,09:00,10:00,2026-07-17,Approved,0.82,4,1
BKG101367,EW 102,Placement,58,FAC5118,EEE,14:00,17:00,2026-05-24,Approved,0.97,4,0
BKG101368,ECE SEMINAR HALL,Workshop,173,FAC5055,CSE,10:00,13:00,2026-06-12,Approved,0.96,4,1
BKG101369,ME305,Class,79,FAC5124,ECE,14:00,16:00,2026-07-04,Approved,0.88,3,0
BKG101370,WW 218,Training,40,FAC5038,MECH,10:00,11:00,2026-05-17,Approved,0.67,5,1
BKG101371,WW 118,Workshop,59,FAC5031,EEE,15:00,18:00,2026-06-19,Approved,0.98,5,0
BKG101372,EW 107,Training,40,FAC5071,TEXTILE,15:00,16:00,2026-07-16,Approved,0.67,4,0
BKG101373,WW 006,Meeting,44,FAC5082,IT,11:00,12:00,2026-04-29,Approved,0.73,5,1
BKG101374,EEE CC LAB,Seminar,130,FAC5008,IT,11:00,12:00,2026-05-30,Approved,1.0,5,1
BKG101375,Data Mining Lab(COMPUTER LAB 3),Lab,48,FAC5060,IT,12:00,13:00,2026-07-19,Approved,0.81,4,0
BKG101376,IECC SEMINAR HALL,Placement,149,FAC5064,CSE,15:00,17:00,2026-05-14,Approved,0.93,5,0
BKG101377,WW 223,Placement,96,FAC5101,TEXTILE,09:00,12:00,2026-07-09,Approved,0.96,3,1
BKG101378,EW 216,Meeting,40,FAC5038,AIDS,12:00,13:00,2026-07-10,Approved,1.0,5,0
BKG101379,ME206,Lab,75,FAC5095,ECE,15:00,16:00,2026-07-14,Approved,0.83,3,0
BKG101380,EW 208,Workshop,43,FAC5087,AIML,11:00,12:00,2026-05-14,Approved,0.72,3,1
BKG101381,TEXTILE SEMINAR HALL,Placement,164,FAC5128,MECH,12:00,13:00,2026-06-11,Approved,0.91,5,0
BKG101382,ECE SEMINAR HALL,Workshop,168,FAC5126,AIML,09:00,10:00,2026-06-14,Approved,0.93,3,1
BKG101383,EW 113,Meeting,42,FAC5051,MECH,10:00,13:00,2026-07-06,Approved,0.7,5,1
BKG101384,EW 115,Workshop,47,FAC5110,AIDS,14:00,17:00,2026-06-18,Approved,0.78,3,0
BKG101385,Mech Drawing Hall,Workshop,148,FAC5090,ECE,14:00,15:00,2026-06-03,Approved,0.99,4,0
BKG101386,EW 116,Conference,51,FAC5079,CIVIL,10:00,11:00,2026-05-20,Approved,0.85,4,1
BKG101387,Gurugulam - Embedded Lab,Lab,126,FAC5061,MECH,15:00,18:00,2026-05-14,Approved,0.97,5,0
BKG101388,ME205,Meeting,88,FAC5008,IT,10:00,13:00,2026-06-19,Approved,0.98,5,1
BKG101389,WW 002,Workshop,23,FAC5060,AIDS,15:00,16:00,2026-05-30,Approved,0.57,5,0
BKG101390,WW 227,Seminar,95,FAC5021,IT,14:00,15:00,2026-06-27,Approved,0.95,5,0
BKG101391,WW 117,Meeting,50,FAC5090,CIVIL,14:00,17:00,2026-07-14,Approved,0.83,5,0
BKG101392,SF 201,Workshop,78,FAC5110,EEE,12:00,14:00,2026-06-25,Approved,0.98,5,0
BKG101393,EW 209,Seminar,53,FAC5028,MECH,12:00,15:00,2026-06-17,Approved,0.88,3,0
BKG101394,Computer Lab (25),Workshop,59,FAC5007,EEE,15:00,18:00,2026-06-08,Approved,1.0,3,0
BKG101395,EEE CC LAB,Seminar,110,FAC5054,ECE,12:00,14:00,2026-05-30,Approved,0.85,5,0
BKG101396,CIVIL CONFERENCE HALL,Conference,23,FAC5048,IT,11:00,12:00,2026-06-03,Approved,0.77,5,1
BKG101397,Computer Lab (21),Class,45,FAC5045,MECH,15:00,16:00,2026-05-26,Approved,0.76,4,0
BKG101398,COMPUTER LAB - 9,Lab,48,FAC5015,IT,11:00,14:00,2026-06-05,Approved,0.81,5,1
BKG101399,Network Lab,Conference,37,FAC5078,CSE,14:00,15:00,2026-07-18,Approved,0.7,4,0
BKG101400,SF B03,Conference,65,FAC5024,AIDS,15:00,18:00,2026-07-03,Approved,0.81,3,0
BKG101401,EEE CC LAB,Lab,121,FAC5086,AIML,11:00,12:00,2026-05-14,Approved,0.93,5,1
BKG101402,COMPUTER LAB - 9,Meeting,43,FAC5017,AIDS,11:00,12:00,2026-05-03,Approved,0.73,3,1
BKG101403,ME203,Conference,90,FAC5131,AIML,10:00,12:00,2026-06-01,Approved,1.0,3,1
BKG101404,WW 117,Seminar,42,FAC5063,EEE,15:00,16:00,2026-05-22,Approved,0.7,4,0
BKG101405,EW 211,Lab,24,FAC5072,ECE,11:00,13:00,2026-06-03,Approved,0.6,5,1
BKG101406,EW 201,Workshop,46,FAC5092,TEXTILE,09:00,12:00,2026-06-09,Approved,0.77,5,1
BKG101407,EW 104,Workshop,51,FAC5130,IT,15:00,17:00,2026-05-27,Approved,0.85,4,0
BKG101408,ME202,Seminar,71,FAC5043,ECE,15:00,17:00,2026-06-22,Approved,0.79,3,0
BKG101409,Computer Lab (20),Workshop,40,FAC5124,IT,10:00,11:00,2026-06-24,Approved,0.68,3,1
BKG101410,EW 209,Conference,59,FAC5099,ECE,09:00,10:00,2026-06-18,Approved,0.98,4,1
BKG101411,COMPUTER LAB - 9,Seminar,43,FAC5054,IT,14:00,16:00,2026-05-19,Approved,0.73,3,0
BKG101412,Data Mining Lab(COMPUTER LAB 3),Lab,50,FAC5098,IT,12:00,13:00,2026-06-17,Approved,0.85,5,0
BKG101413,WW 012,Training,60,FAC5101,TEXTILE,15:00,18:00,2026-06-25,Approved,1.0,4,0
BKG101414,PCB Design Lab,Placement,21,FAC5034,AIDS,14:00,17:00,2026-05-07,Approved,0.52,3,0
BKG101415,Programming Lab(COMPUTER LAB 6),Workshop,41,FAC5001,AIML,15:00,18:00,2026-06-03,Approved,0.69,3,0
BKG101416,EW 209,Seminar,57,FAC5122,AIML,10:00,12:00,2026-06-03,Approved,0.95,3,1
BKG101417,EW 202,Placement,53,FAC5096,CSE,10:00,11:00,2026-06-12,Approved,0.88,3,1
BKG101418,Data Mining Lab(COMPUTER LAB 3),Seminar,50,FAC5123,EEE,10:00,13:00,2026-07-11,Approved,0.85,5,1
BKG101419,EW 218,Workshop,98,FAC5039,ECE,12:00,13:00,2026-06-12,Approved,0.98,5,0
BKG101420,BAS Lab(Computer Lab 1),Lab,33,FAC5014,CSE,09:00,10:00,2026-06-22,Approved,0.82,3,1
BKG101421,SF B03,Conference,68,FAC5070,TEXTILE,12:00,15:00,2026-07-14,Approved,0.85,3,0
BKG101422,WW 004,Meeting,39,FAC5043,AIDS,12:00,14:00,2026-05-18,Approved,0.98,5,0
BKG101423,WW 218,Lab,53,FAC5023,ECE,14:00,17:00,2026-06-23,Approved,0.88,4,0
BKG101424,EEE smart class,Lab,64,FAC5022,TEXTILE,12:00,14:00,2026-07-01,Approved,0.91,4,0
BKG101425,EW 210,Conference,25,FAC5102,MECH,14:00,16:00,2026-05-20,Approved,0.62,3,0
BKG101426,EW 217,Placement,24,FAC5102,MECH,11:00,12:00,2026-06-10,Approved,0.6,3,1
BKG101427,WW 227,Meeting,98,FAC5083,MECH,12:00,13:00,2026-05-07,Approved,0.98,4,0
BKG101428,SF B02,Class,61,FAC5047,AIDS,09:00,10:00,2026-06-06,Approved,0.76,5,1
